eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount
2-s2.0-85118722061,"IMMU,MEDI",2021,363,"Diversity,Haplotype,Malaria,Plasmodium falciparum,Transmission-blocking,Vaccine",ar,3,96
2-s2.0-85118721443,"IMMU,MEDI",2021,345,"Molecular survey,Rhabdoviridae,Sand fly,Thailand",ar,2,50
2-s2.0-85118684781,MULT,2021,194,,ar,11,50
2-s2.0-85118606233,"ENER,EART",2021,203,"Hydrate,Methane,Phase equilibrium,Pyrrolidine,Tetrahydrofuran",ar,6,60
2-s2.0-85118562735,MULT,2021,198,,ar,20,54
2-s2.0-85118507840,"BIOC,ENGI,ENVI,CENG",2021,242,"Brackish water,Litopenaeus vannamei,Nitrification,Recirculating aquaculture system,Residual ozone,Vibrio parahaemolyticus",ar,5,46
2-s2.0-85118485484,MULT,2021,186,,ar,4,47
2-s2.0-85118443627,MEDI,2021,160,"Antenatal care services,Antenatal care utilization,Maternal health,Optimal antenatal care,Pregnancy problems awareness,Pregnant women",ar,2,31
2-s2.0-85118426594,MULT,2021,207,,ar,6,42
2-s2.0-85118417584,"BIOC,AGRI",2021,267,"DNA damage,DNA extraction,Marine sponge,Renieramycins",ar,0,59
2-s2.0-85118361529,MEDI,2021,277,"Antibacterial activity,Dynamic light scattering studies,Electron microscopy,Gold nanoparticles,Panchagavya",ar,62,38
2-s2.0-85118349765,"PHYS,ENGI,CENG",2021,21,,er,0,
2-s2.0-85118344161,"MEDI,IMMU",2021,186,"ColA,Collagenase,Leptospirosis,Lipl32",ar,1,34
2-s2.0-85118338201,"AGRI,COMP",2021,205,"Cultivated rice,NIR,Paddy rice,SOMs,Weedy rice",ar,5,35
2-s2.0-85118299266,"MEDI,BIOC",2021,278,"CAMSAP3,cellular senescence-associated phenotypes,cyclin D1,extracellular signal-regulated kinase 1/2 (ERK1/2),lung cancer",ar,5,45
2-s2.0-85118276195,BIOC,2021,246,"DNA damage,KDM6A mutations,Mitosis defects,Nuclear integrity",ar,4,40
2-s2.0-85118275963,MEDI,2021,273,"AKI,Critically ill patients,CRRT,Drug dosing,Imipenem",ar,1,36
2-s2.0-85118265704,MEDI,2021,180,"Fear immunization,Fear of snakes,Hypophobia,Preparedness theory,Snake questionnaire,Snakebite",ar,5,65
2-s2.0-85118143412,MEDI,2021,211,"atrial fibrillation ablation,overnight stay,same day discharge",ar,7,42
2-s2.0-85117934970,"SOCI,ARTS",2021,201,"DRG-Based payment,Hospital admission,Length of stay,Out-of-pocket expenditure,Provider payment",ar,0,31
2-s2.0-85117919378,MULT,2021,200,,ar,0,51
2-s2.0-85117912330,"EART,AGRI,ENVI",2021,144,"Artificial reef,Coral reef,Recruitment,Spawning",ar,11,130
2-s2.0-85117824618,"IMMU,NEUR,BIOC",2021,193,,ar,2,47
2-s2.0-85117814852,"CHEM,MATE",2021,240,"BiVO4/TiO2 heterostructure,Photoelectrochemical cells,Water splitting",ar,2,39
2-s2.0-85117728073,MEDI,2021,297,"Abdominal paracentesis,Ascites,Carcinomatosis peritonei,Endoscopic ultrasound (EUS),Endoscopic ultrasound-guided fine needle aspiration (EUS-FNA),Endoscopic ultrasound-guided fine needle biopsy (EUS-FNB),Omental cake,Omentum,Peritoneal carcinomatosis,Peritoneal ligament,Peritoneal space",ar,2,33
2-s2.0-85117703305,"CHEM,CENG",2021,283,"CFD,Core-flow,Hydrodynamics,Oil-water flow,T-pipes,Y-pipes",ar,10,53
2-s2.0-85117701600,"AGRI,MEDI,NURS",2021,144,"Caco-2,Hydoxyxanthones,IL-1β,Intestinal barrier function disruption,Myosin light chain kinase",ar,0,31
2-s2.0-85117566497,"AGRI,BIOC",2021,155,"Biogas,Biorefinery,Cellulosic biomass economic analysis,Co-production,Second-generation bioethanol",re,11,105
2-s2.0-85117383239,MEDI,2021,272,"All-comer,Registry,Sirolimus,Ultrathin-strut",ar,1,28
2-s2.0-85117380365,MULT,2021,226,,ar,12,54
2-s2.0-85117367207,MEDI,2021,385,"High flow nasal cannula,Post extubation patients,Swallowing and breathing coordination",ar,2,27
2-s2.0-85117363433,"CENG,ENGI",2021,206,"Cohesive granular material,Discrete element method,Pharmaceutical mixing/blending process,Scale-up of bladed mixer,Solid particulate flow",ar,5,58
2-s2.0-85117337744,MEDI,2021,283,"Bone turnover markers,Estradiol valerate,Serum CTX,Serum P1NP,Surgical menopause",ar,1,39
2-s2.0-85117331393,"PHYS,CHEM,MATE",2021,170,"biodegradability,dye adsorption,inverse suspension polymerization,lignin,microgels",ar,6,34
2-s2.0-85117283638,BIOC,2021,265,"Auxin,CAMTA,Durian,Ethylene,Fruit ripening,Transcriptional regulation",ar,4,119
2-s2.0-85117268674,DENT,2021,243,"Curcumin,Fibroblasts,Gingiva,Transforming growth factor beta,Vascular endothelial growth factor,Wound healing",ar,9,58
2-s2.0-85117224058,"ENGI,EART",2021,189,"Hardening Soil model,Particle breakage,Rockfill materials,Stress level dependency,Triaxial and Oedometer tests",ar,13,57
2-s2.0-85117161226,AGRI,2021,101,"Anthophila,DNA barcode,Species description,Taxonomy,Wild bees",ar,1,13
2-s2.0-85116869417,MULT,2021,202,,ar,3,51
2-s2.0-85116857847,CHEM,2021,198,"Chemical sensor,Conductive polymer,Graphene oxide,Hydroxypropyl cellulose,Interdigitated electrode,Polymer composite",ar,3,54
2-s2.0-85116835370,MEDI,2021,265,"ACLF,Liver transplant,Transplant window",ar,8,27
2-s2.0-85116824959,ECON,2021,126,"Agency theory,Corporate governance,Hostile takeover,Integrity,Machine learning,Textual analysis",ar,16,93
2-s2.0-85116781837,MULT,2021,271,,ar,33,74
2-s2.0-85116759869,IMMU,2021,366,,ar,2,56
2-s2.0-85116685348,"ARTS,SOCI",2021,170,"Conversational English,Ecological perspective,Educational technology,Videoconferencing",ar,0,60
2-s2.0-85116661735,PHAR,2021,233,"Dengue vaccine,Dengue virus,DNA vaccine,Inactivated virus,Live-attenuated virus,Review,Subunit vaccine,Viral-vector vaccine",re,7,168
2-s2.0-85116659542,"CENG,ENVI",2021,287,"Adsorption,IK-nVZI nanocomposite,Kinetics,Pb(II) ions removal,Thermodynamics",ar,19,63
2-s2.0-85116528736,"AGRI,ENGI",2021,150,"DNA measurements,droplet digital PCR,food mislabelling,mass fractions,meat quantification,pork/beef adulteration",ar,10,48
2-s2.0-85116523791,MULT,2021,432,,ar,12,49
2-s2.0-85116513528,"ENGI,CHEM,EART",2021,172,"Jig,Plastic separation,Polyolefin,Recycling,Reverse hybrid jig",ar,7,34
2-s2.0-85116391479,"COMP,ENGI",2021,194,"Evolutionary algorithm,Harvesting resource scheduling,Multi-objective optimization problem,Particle swarm optimization,Sugarcane,Sustainability",ar,4,48
2-s2.0-85116376712,"MATE,PHYS,CHEM",2021,190,"Biosynthesis,Colorimetric detection,Density functional theory,Silver nanoparticles,Turmeric extract",ar,4,43
2-s2.0-85116304285,"AGRI,BIOC",2021,229,"Anthocyanin,Butterfly pea,Freshness indicator,Intelligent packaging,Mackerel",ar,27,50
2-s2.0-85116039601,MEDI,2021,351,"Hypertension,Medication adherence,Patient compliance,Pharmacy,Philippines",re,10,40
2-s2.0-85115985706,MEDI,2021,265,,ar,5,11
2-s2.0-85115864533,"MEDI,IMMU",2021,273,"cccDNA transcription,farnesoid X receptor,HBV therapy,phase Ib,Vonafexor",ar,12,34
2-s2.0-85115832844,MEDI,2021,277,"atrial fibrillation ablation,first-line therapy,paroxysmal atrial fibrillation",ar,3,22
2-s2.0-85115664663,"CHEM,CENG",2021,153,"Electroless nickel immersion gold plating,Gold(I),Hollow fiber supported liquid membrane,Nickel(II),Rinse wastewater",ar,5,74
2-s2.0-85115633993,"MEDI,BIOC",2021,256,"Anaplastic,De novo,Primary,Secondary,Thyroid,Transformation,Undifferentiated",ar,3,46
2-s2.0-85115408712,MULT,2021,198,,ar,4,44
2-s2.0-85115344544,MEDI,2021,267,"acceptance,antimicrobial stewardship program (asp),meropenem,pediatrics,prospective audit and feedback",ar,3,33
2-s2.0-85115298414,ENER,2021,153,"Biomass power plant,CO2 capture,Fluidized bed combustion,Multi-biomass fuels",ar,9,39
2-s2.0-85115259666,MEDI,2021,250,"Implantable Collamer Lens implantation,Phakic intraocular lens implantation,Urrets-Zavalia syndrome",ar,2,19
2-s2.0-85115215991,"BIOC,MEDI",2021,213,"database,genomic medicine,population genetics,precision medicine,rare disease,Thai",ar,15,35
2-s2.0-85115148301,"SOCI,MEDI",2021,224,"Correlates,Drinking,Older adults,Prevalence,Smoking,Southeast Asia",ar,0,36
2-s2.0-85115086373,DENT,2021,275,"Bifurcation,C-shaped root canal,CBCT,Mandibular premolar,Thai population,Trifurcation",ar,7,39
2-s2.0-85114943163,"BIOC,CENG,ENER,ENVI,CHEM",2021,264,"anaerobic hybrid reactor,microbial activity,salinity,toxicity,upflow anaerobic sludge bed reactor",ar,1,38
2-s2.0-85114939364,"EART,AGRI,ENVI",2021,225,"Accumulation,Acute toxicity,Lethal concentration,Microplastics,Mussel",ar,12,94
2-s2.0-85114892607,MULT,2021,211,,ar,3,77
2-s2.0-85114796109,MEDI,2021,241,"Analgesia,Arthroplasty,Knee replacement,Nerve block,Pain management",ar,5,29
2-s2.0-85114699125,MULT,2021,202,,ar,5,53
2-s2.0-85114606216,"MATH,COMP,SOCI,DECI",2021,162,,dp,5,124
2-s2.0-85114467743,DENT,2021,266,"bone morphogenetic protein,dental pulp,Jagged1,notch signalling,transforming growth factor",ar,2,52
2-s2.0-85114381125,"CENG,ENVI,ENER",2021,151,"Aromatic hydrocarbons selectivity,Bio-oil upgrading,Hollow HZSM-5,Mesoporous structure,Rapid pyrolysis",ar,17,47
2-s2.0-85114345117,MEDI,2021,260,,ar,2,36
2-s2.0-85114167023,ENGI,2021,275,"Corrosion,Finite element,Repair,Shear,Steel fiber reinforced concrete",ar,11,36
2-s2.0-85114110268,CHEM,2021,269,"Conductor-like screening model for realistic solvents (COSMO-RS),DL-menthol,High-performance liquid chromatography (HPLC),Liquid transition temperature mixture (LTTM),Pyrethroids insecticides,Vortex assisted dispersive liquid–liquid microextraction (VADLLME)",ar,5,94
2-s2.0-85114091675,"AGRI,VETE",2021,283,"immune responses,inactivated vaccine,Nile tilapia,protection,tilapia lake virus",ar,19,59
2-s2.0-85114024559,MULT,2021,345,,ar,33,69
2-s2.0-85113928620,MEDI,2021,311,"AKI survivors,Comprehensive care,Critically ill patients,Post-acute kidney injury,Severe AKI",ar,13,39
2-s2.0-85113919104,MATE,2021,351,"Finite element analysis,Girder,Pier segments,Posttensioned,Precast concrete,Service load,Straddle monorail",ar,6,43
2-s2.0-85113866115,"BIOC,PHAR,MEDI",2021,250,"acetyl melatonin,AKT,cancer stem cells,lung cancer,melatonin",ar,9,55
2-s2.0-85113857475,MEDI,2021,48,,re,26,51
2-s2.0-85113799238,"IMMU,MEDI",2021,311,"Factors and healthcare workers,Long-lasting insecticidal nets,Malaria awareness/knowledge,Mosquito bite prevention,Pakistan,Predicator,Pregnancy",ar,1,38
2-s2.0-85113759508,AGRI,2021,213,"Dimethyl dicarbonate,Kinetic study,Microbial inhibition,Pomegranate juice,Quality attributes",ar,4,37
2-s2.0-85113725980,MEDI,2021,233,,ar,9,20
2-s2.0-85113572829,MEDI,2021,281,"Alectinib,ALK-positive,Blood-based assay,Next-generation sequencing,NSCLC",cp,19,28
2-s2.0-85113520191,MULT,2021,202,,ar,0,41
2-s2.0-85113461195,"COMP,CHEM,MATE,ENGI,PHYS,MATH",2021,108,"Bismuth,Density functional theory,High pressure,Structure prediction,Superconductor",ar,5,45
2-s2.0-85113412097,AGRI,2021,258,"Conversion,Cyanobacteria,Glycogen,Mixotrophy,Photoheterotrophy,Poly(3-hydroxybutyrate)",ar,1,48
2-s2.0-85113404517,MATE,2021,153,"Concrete materials,Granite particle,Mechanical strength,Microstructure,Recycled aggregate",ar,10,57
2-s2.0-85113336032,MEDI,2021,288,"C-reactive protein,inflammation,prevention,psychiatry,suicidal attempt,suicidal behavior,suicidal ideation,suicidality",ar,21,115
2-s2.0-85113324807,"PHYS,ENGI,CENG",2021,232,"Horizontal flow,Interfacial drag force,Relative velocity covariance,Two-phase flow,Void fraction covariance",ar,0,37
2-s2.0-85113262462,MATE,2021,284,"De-lamination,End anchorage,Epoxy resin,Polyester resin,Reinforced concrete beams,Sisal FRP,Strengthening",ar,18,57
2-s2.0-85113253707,"BIOC,IMMU,MEDI",2021,223,"Acute kidney injury,Antiretroviral therapy,Case report,HIV,Mitochondria,Nephrotoxicity,Renal pathology,Tenofovir alafenamide",ar,3,36
2-s2.0-85113246079,MULT,2021,253,,ar,9,56
2-s2.0-85113192205,MULT,2021,213,,ar,7,43
2-s2.0-85113190413,ENER,2021,178,"Computational fluid dynamics,Downdraft biomass gasifier,Kinetic mechanism,Palm oil empty fruit bunch,Tar cracking",ar,5,52
2-s2.0-85113178000,MEDI,2021,296,"Elderly,Outcomes,Risk factors,Stroke,Stroke classification,Thailand",ar,5,21
2-s2.0-85113163954,MULT,2021,193,,ar,7,98
2-s2.0-85113143796,MULT,2021,247,,ar,4,18
2-s2.0-85113139186,MEDI,2021,0,,re,5,74
2-s2.0-85112802796,"COMP,CHEM,MATE,ENGI,PHYS,MATH",2021,129,"Density functional theory,High pressure,Structural prediction,Superconductivity,Tungsten ditellurides",ar,0,53
2-s2.0-85112768401,"PSYC,MEDI",2021,252,"Depression, Mood disorders, Schizophrenia, Psychiatry,Inflammation,Neuro-immune,Oxidative and nitrosative stress,Suicide",re,28,101
2-s2.0-85112754391,"BIOC,ENGI,CHEM",2021,206,"Electrochemical detection,Hepatitis B surface antigen,Hepatitis B virus,Hepatitis C virus,Hepatitis C virus core antigen,Microfluidic paper-based analytical device",ar,31,49
2-s2.0-85112702734,MEDI,2021,307,"Asia,Health knowledge, attitudes, practice,Hypothermia,Monitoring, intraoperative,Perioperative care,Practice guidelines as topic,Temperature",ar,7,44
2-s2.0-85112694017,VETE,2021,211,"Distribution,Diversity,Enterovirus G,Pigs,Thailand",ar,4,37
2-s2.0-85112593654,MEDI,2021,356,"Acute kidney injury,AKI,COVID-19,Dialysis,Kidney replacement therapy,Recovery,SARS-CoV-2",ar,28,52
2-s2.0-85112568394,MULT,2021,140,,ar,7,52
2-s2.0-85112504568,"IMMU,MEDI",2021,404,"Gene polymorphism,Malaria,Plasmodium falciparum,Surf gene,SURFIN,Variable surface antigens",ar,0,45
2-s2.0-85112366282,MEDI,2021,221,"CoronaVac vaccine,Cortical spreading depression,COVID-19,Neurological deficit,Sinovac",ar,9,16
2-s2.0-85112198657,"BIOC,CENG,IMMU",2021,31,,er,0,
2-s2.0-85112057474,MULT,2021,186,,ar,2,56
2-s2.0-85111929796,"CENG,ENER,CHEM",2021,156,"Biodiesel,Microwave plasma,Palm oil,Partial hydrogenation,Partially hydrogenated fatty acid methyl ester",ar,7,61
2-s2.0-85111830961,MULT,2021,202,,ar,10,65
2-s2.0-85111802944,MULT,2021,36,,er,1,
2-s2.0-85111668751,MULT,2021,116,,ar,2,46
2-s2.0-85111522417,MEDI,2021,0,,ed,2,10
2-s2.0-85111390577,"BIOC,AGRI",2021,208,"Autophagy,Cisplatin,Drug resistance,Hydroxyl radicals,Lung cancer",ar,8,60
2-s2.0-85111136951,"ENGI,SOCI,CENG,ENER,ENVI",2021,227,"Alpha methyl ester sulfonate,Aspen Energy Analyzer and Heat Exchanger Network,Heat integration,Simulation",ar,1,9
2-s2.0-85110988375,"PHYS,ENGI,MEDI",2021,267,"Compartmental modeling,DMSA,Dose reduction/optimization,Pediatric imaging,Pharmacokinetics",ar,4,28
2-s2.0-85110986382,MULT,2021,324,,ar,9,63
2-s2.0-85110879059,VETE,2021,350,"Atelectasis,Cat,Computed tomography,Lung,Mammary gland carcinoma,Radiography",ar,0,30
2-s2.0-85110793970,MULT,2021,198,,ar,2,39
2-s2.0-85110676741,MULT,2021,190,,ar,5,33
2-s2.0-85110652181,MULT,2021,203,,ar,5,47
2-s2.0-85110459690,CHEM,2021,209,"Chairside instrument,Dental caries,Iridium oxide,pH sensor,Wireless communication system",ar,5,44
2-s2.0-85110397332,"ENVI,CHEM,MEDI",2021,154,"Hydrocarbons,Hydrodeoxygenation,Hydrothermal liquefaction,Lignin,Lignin oil,Sugarcane bagasse",ar,5,56
2-s2.0-85110358265,DENT,2021,320,"general anesthesia,primary teeth,pulpectomy,survival rate",ar,5,38
2-s2.0-85110299405,CHEM,2021,287,"Agarose gel,Electrocolorimetric sensing approach,Electromembrane extraction,Green chemistry,Iodide and chromium",ar,8,49
2-s2.0-85110011454,"MEDI,DENT",2021,262,"Ameloblastic fibroma,Ameloblastoma,OCT4,Odontogenic Keratocyst,SOX2",ar,1,36
2-s2.0-85109823515,MULT,2021,197,,ar,11,73
2-s2.0-85109787254,MULT,2021,143,,ar,7,88
2-s2.0-85109768169,MULT,2021,202,,ar,11,52
2-s2.0-85109671111,MULT,2021,209,,ar,8,48
2-s2.0-85109645961,MULT,2021,206,,ar,10,54
2-s2.0-85109399110,MULT,2021,202,,ar,21,51
2-s2.0-85109321071,MULT,2021,383,,ar,7,72
2-s2.0-85109308287,MEDI,2021,305,"Occlusal equilibration appliance (OEA),Pain Posselt’s finding,Recurrent chronic facial pain",ar,0,21
2-s2.0-85109280780,MULT,2021,343,,ar,11,64
2-s2.0-85109167299,MULT,2021,208,,ar,29,52
2-s2.0-85109092152,MEDI,2021,0,,re,4,46
2-s2.0-85109041889,"IMMU,MEDI",2021,275,"C-section,Infant,Microbiome,Synbiotics",ar,11,90
2-s2.0-85109029969,MEDI,2021,204,"emotion dysregulation,eudaimonic well-being,mindfulness,rumination",re,5,66
2-s2.0-85108991319,MULT,2021,255,,ar,28,61
2-s2.0-85108953699,"AGRI,CHEM,PHYS",2021,248,"Advanced material,Calix[4]arene,Complexation,Coordination polymer,Crystal structure",ar,0,21
2-s2.0-85108818571,MEDI,2021,285,"IGRA,Inmate,Isoniazid preventive therapy,LTBI,TST",ar,10,34
2-s2.0-85108814525,"BIOC,PHAR",2021,295,,ar,11,40
2-s2.0-85108810501,MULT,2021,204,,ar,14,60
2-s2.0-85108648420,"CHEM,BIOC,PHYS",2021,140,,ar,76,51
2-s2.0-85108611037,"MEDI,BIOC",2021,204,"Biliary atresia,Cell death,Cholangiocytes,Congenital biliary dilation,Immunohistochemistry,Liver,Necroptosis,Phosphorylated mixed lineage kinase domain-like",ar,1,30
2-s2.0-85108529115,MULT,2021,197,,ar,12,60
2-s2.0-85108430676,"BIOC,AGRI",2021,122,"Conventional salad,Organic salad,Raw materials risk assessment,Soilless culture salad",ar,4,24
2-s2.0-85108373943,MEDI,2021,0,,re,9,99
2-s2.0-85108346139,"MATE,CHEM",2021,154,"electric field analysis,enantiomeric discrimination,graphene,tip-enhanced Raman scattering (TERS)",re,3,122
2-s2.0-85108151347,MULT,2021,203,,ar,4,41
2-s2.0-85108097463,"BIOC,AGRI",2021,277,"Amino acids,Lysine,Methionine,Pineapple plant,Starch,Stem",ar,7,80
2-s2.0-85108061095,"MATE,MEDI,ENGI",2021,350,"Chitooligosaccharide,Demineralized bone,Gelatin,Mesenchymal stem cells,Tissue engineering",ar,16,25
2-s2.0-85107995230,MEDI,2021,257,"Child,Dentistry,Oral health,Oral health-related quality of life,Surveys and questionnaires,WHO",ar,5,34
2-s2.0-85107930582,MULT,2021,255,,ar,2,43
2-s2.0-85107841229,"NEUR,MEDI",2021,249,,ar,12,42
2-s2.0-85107816165,MULT,2021,188,,ar,3,109
2-s2.0-85107616347,"CHEM,ENVI,CENG,ENGI",2021,181,"2D MoS2 nanosheets,Disulfides,Heavy metal ion removal,Membrane separation,PES membrane",ar,17,58
2-s2.0-85107571560,MULT,2021,252,,ar,20,61
2-s2.0-85107526013,MULT,2021,217,,ar,9,72
2-s2.0-85107510098,MULT,2021,111,,er,0,
2-s2.0-85107453265,MULT,2021,314,,ar,8,53
2-s2.0-85107432264,MULT,2021,241,,ar,3,44
2-s2.0-85107428581,MEDI,2021,365,"Colitis,Immune checkpoint inhibitors,Immunotherapy,Multi-detector computed tomography,Prognosis",ar,2,35
2-s2.0-85107364363,MULT,2021,202,,ar,3,46
2-s2.0-85107357237,BIOC,2021,226,"Cancer stem cells,Hallmark of cancer,Lung cancer,Mononucleotide A-T repeats,Universal target",ar,1,32
2-s2.0-85107346642,MULT,2021,287,,ar,15,70
2-s2.0-85107237876,MULT,2021,289,,ar,1,69
2-s2.0-85107214172,MULT,2021,165,,ar,5,45
2-s2.0-85107131824,MULT,2021,253,,ar,4,36
2-s2.0-85106992235,MULT,2021,203,,ar,3,46
2-s2.0-85106761174,MULT,2021,158,,ar,5,21
2-s2.0-85106742537,MEDI,2021,355,"Ala97Ser,autonomic neuropathy,carpal tunnel syndrome,composite autonomic severity score,hereditary transthyretin amyloidosis-associated polyneuropathy,neurophysiological study,quantitative sensory test,Thais,transthyretin",ar,6,31
2-s2.0-85106558082,"MATH,COMP,SOCI,DECI",2021,36,,er,0,
2-s2.0-85106010950,MULT,2021,189,,ar,2,52
2-s2.0-85105498437,MULT,2021,160,,ar,10,59
2-s2.0-85105468856,MEDI,2021,0,"anesthesia,brachial plexus,conduction,regional anesthesia,ultrasonography",ar,3,7
2-s2.0-85105442582,"ENVI,MATE",2021,256,"Hydrogen peroxide,Peroxidase,Phytotoxicity,Poly(potassium acrylate),Poly[acrylamide-co-(potassium acrylate)],Soil burial",ar,3,32
2-s2.0-85105426931,"BIOC,IMMU,MEDI",2021,142,"Clinical,Co-infection,COVID-19,HIV,Outcome,Pathophysiology",re,41,82
2-s2.0-85105403763,MULT,2021,254,,ar,17,33
2-s2.0-85105162408,MULT,2021,49,,er,0,
2-s2.0-85104868506,"AGRI,CHEM,PHYS",2021,57,"Art and science,Calixarenes,Jacques Vicens,Painting,Supramolecular chemistry",ar,0,10
2-s2.0-85104856703,"CHEM,BIOC,PHYS",2021,78,,er,0,
2-s2.0-85104829864,DENT,2021,247,"Calcium hydroxide,Calcium silicate materials,Human dental pulp cells,Mineral trioxide aggregate,Pulp capping",ar,19,50
2-s2.0-85104823882,"SOCI,ECON,ENVI",2021,244,"Embeddedness,Local food,Rural development,Social practice,Valorization",ar,1,72
2-s2.0-85104762838,MULT,2021,252,,ar,2,35
2-s2.0-85104563821,MULT,2021,152,,ar,26,36
2-s2.0-85104391788,MULT,2021,182,,ar,3,39
2-s2.0-85104380635,BIOC,2021,186,"Anti-tyrosinase activity,Antimicrobial activity,Antioxidant activity,Land snail,Snail mucus",ar,12,41
2-s2.0-85104365119,MULT,2021,209,,ar,1,29
2-s2.0-85104260161,"MATH,COMP,SOCI,DECI",2021,157,,dp,4,42
2-s2.0-85104254376,MULT,2021,213,,ar,10,40
2-s2.0-85103892070,MEDI,2021,252,"Adolescents,Metabolic syndrome,Prevalence,Risk factors",ar,8,56
